experiment,condition,seed,generation_count,gen,population_size,mutation_rate,tournament_size,elite_rate,architecture,parameter_count,input_pattern,weight_profile,best_fitness,avg_fitness
population_size,population_16,44,24,2,16,0.2,5,0.2,1x16,242,default,baseline,178.57348754481683,163.35558727470894
population_size,population_16,44,24,3,16,0.2,5,0.2,1x16,242,default,baseline,181.57107558256598,168.7975550878852
population_size,population_16,44,24,4,16,0.2,5,0.2,1x16,242,default,baseline,184.87153009413623,177.94501924734436
population_size,population_16,44,24,5,16,0.2,5,0.2,1x16,242,default,baseline,192.50220935880253,181.35937871724468
population_size,population_16,44,24,6,16,0.2,5,0.2,1x16,242,default,baseline,205.26103338431483,185.37904369844023
population_size,population_16,44,24,7,16,0.2,5,0.2,1x16,242,default,baseline,207.5357034862875,192.85172033137138
population_size,population_16,44,24,8,16,0.2,5,0.2,1x16,242,default,baseline,210.17737082993955,199.29779073457334
population_size,population_16,44,24,9,16,0.2,5,0.2,1x16,242,default,baseline,223.02226619926768,208.27560564138432
population_size,population_16,44,24,10,16,0.2,5,0.2,1x16,242,default,baseline,223.02226619926768,214.34979826375385
population_size,population_16,44,24,11,16,0.2,5,0.2,1x16,242,default,baseline,230.80174124536364,215.00153353789733
population_size,population_16,44,24,12,16,0.2,5,0.2,1x16,242,default,baseline,233.38902461327223,222.78509664135817
population_size,population_16,44,24,13,16,0.2,5,0.2,1x16,242,default,baseline,238.44950549791577,230.23745515854938
population_size,population_16,44,24,14,16,0.2,5,0.2,1x16,242,default,baseline,240.28671473201672,233.35563792048248
population_size,population_16,44,24,15,16,0.2,5,0.2,1x16,242,default,baseline,242.94032534067537,233.85362597019522
population_size,population_16,44,24,16,16,0.2,5,0.2,1x16,242,default,baseline,244.9188294097308,240.3398617142887
population_size,population_16,44,24,17,16,0.2,5,0.2,1x16,242,default,baseline,248.94378384478904,243.34153212700133
population_size,population_16,44,24,18,16,0.2,5,0.2,1x16,242,default,baseline,251.29216340526347,246.69716226910577
population_size,population_16,44,24,19,16,0.2,5,0.2,1x16,242,default,baseline,252.89108154654906,247.80085640414296
population_size,population_16,44,24,20,16,0.2,5,0.2,1x16,242,default,baseline,252.89108154654906,248.87982025957297
population_size,population_16,44,24,21,16,0.2,5,0.2,1x16,242,default,baseline,255.34390528688812,250.18329774021456
population_size,population_16,44,24,22,16,0.2,5,0.2,1x16,242,default,baseline,255.34390528688812,250.1482334697469
population_size,population_16,44,24,23,16,0.2,5,0.2,1x16,242,default,baseline,257.37512002234195,253.09881987652267
population_size,population_16,44,24,24,16,0.2,5,0.2,1x16,242,default,baseline,257.37512002234195,253.48506399185416
population_size,population_16,45,24,0,16,0.2,5,0.2,1x16,242,default,baseline,176.01205572940387,142.46705767544887
population_size,population_16,45,24,1,16,0.2,5,0.2,1x16,242,default,baseline,176.01205572940387,143.2882752278867
population_size,population_16,45,24,2,16,0.2,5,0.2,1x16,242,default,baseline,176.90116497251313,166.23421962905803
population_size,population_16,45,24,3,16,0.2,5,0.2,1x16,242,default,baseline,178.27912999645343,175.64894050687388
population_size,population_16,45,24,4,16,0.2,5,0.2,1x16,242,default,baseline,178.53263423517558,176.1669604352556
population_size,population_16,45,24,5,16,0.2,5,0.2,1x16,242,default,baseline,180.7758926243834,176.5525854637374
population_size,population_16,45,24,6,16,0.2,5,0.2,1x16,242,default,baseline,180.7758926243834,177.71427444600084
population_size,population_16,45,24,7,16,0.2,5,0.2,1x16,242,default,baseline,184.40908051414402,178.45559709117296
population_size,population_16,45,24,8,16,0.2,5,0.2,1x16,242,default,baseline,188.8656932748435,180.81548639360676
population_size,population_16,45,24,9,16,0.2,5,0.2,1x16,242,default,baseline,202.78194426933797,185.24816369941877
population_size,population_16,45,24,10,16,0.2,5,0.2,1x16,242,default,baseline,231.07146511613465,198.10300681912003
population_size,population_16,45,24,11,16,0.2,5,0.2,1x16,242,default,baseline,235.77096666951914,218.64211206255126
population_size,population_16,45,24,12,16,0.2,5,0.2,1x16,242,default,baseline,244.6942460443103,228.52442882637098
population_size,population_16,45,24,13,16,0.2,5,0.2,1x16,242,default,baseline,248.68878106303902,239.83278161381855
population_size,population_16,45,24,14,16,0.2,5,0.2,1x16,242,default,baseline,255.64619586642903,244.49264463414465
population_size,population_16,45,24,15,16,0.2,5,0.2,1x16,242,default,baseline,257.1859336099143,251.0133165321209
population_size,population_16,45,24,16,16,0.2,5,0.2,1x16,242,default,baseline,258.6415602944952,251.74457356843197
population_size,population_16,45,24,17,16,0.2,5,0.2,1x16,242,default,baseline,258.6415602944952,253.01190227946998
population_size,population_16,45,24,18,16,0.2,5,0.2,1x16,242,default,baseline,260.61212640563343,256.35342851618776
population_size,population_16,45,24,19,16,0.2,5,0.2,1x16,242,default,baseline,261.64194507877227,257.480867842381
population_size,population_16,45,24,20,16,0.2,5,0.2,1x16,242,default,baseline,263.54823377676064,258.8011258500462
population_size,population_16,45,24,21,16,0.2,5,0.2,1x16,242,default,baseline,263.54823377676064,258.0336519727552
population_size,population_16,45,24,22,16,0.2,5,0.2,1x16,242,default,baseline,263.54823377676064,259.8164997585045
population_size,population_16,45,24,23,16,0.2,5,0.2,1x16,242,default,baseline,263.54823377676064,261.26318586858815
population_size,population_16,45,24,24,16,0.2,5,0.2,1x16,242,default,baseline,263.54823377676064,260.44236842263666
population_size,population_16,46,24,0,16,0.2,5,0.2,1x16,242,default,baseline,164.28817654436307,118.77169150605076
population_size,population_16,46,24,1,16,0.2,5,0.2,1x16,242,default,baseline,166.8268949154229,147.74582748515232
population_size,population_16,46,24,2,16,0.2,5,0.2,1x16,242,default,baseline,179.5078916552671,160.2636704029175
population_size,population_16,46,24,3,16,0.2,5,0.2,1x16,242,default,baseline,185.99843017652137,173.9345468529723
population_size,population_16,46,24,4,16,0.2,5,0.2,1x16,242,default,baseline,193.85370016908925,175.44579869379643
population_size,population_16,46,24,5,16,0.2,5,0.2,1x16,242,default,baseline,206.96233241707108,183.05905919688115
population_size,population_16,46,24,6,16,0.2,5,0.2,1x16,242,default,baseline,211.09013810239998,199.13701040622152
population_size,population_16,46,24,7,16,0.2,5,0.2,1x16,242,default,baseline,218.91695779096202,206.87542180984337
population_size,population_16,46,24,8,16,0.2,5,0.2,1x16,242,default,baseline,224.3890722534631,212.59249090202496
population_size,population_16,46,24,9,16,0.2,5,0.2,1x16,242,default,baseline,230.13508114740176,217.81304013349853
population_size,population_16,46,24,10,16,0.2,5,0.2,1x16,242,default,baseline,234.06157075384832,225.05855412324047
population_size,population_16,46,24,11,16,0.2,5,0.2,1x16,242,default,baseline,237.03590203499917,230.04282828736154
population_size,population_16,46,24,12,16,0.2,5,0.2,1x16,242,default,baseline,244.3639001204516,235.1504993911878
population_size,population_16,46,24,13,16,0.2,5,0.2,1x16,242,default,baseline,247.18526383405336,240.46860987115957
population_size,population_16,46,24,14,16,0.2,5,0.2,1x16,242,default,baseline,247.34055398936238,243.86101751283962
population_size,population_16,46,24,15,16,0.2,5,0.2,1x16,242,default,baseline,249.41354095074365,245.47805017214918
population_size,population_16,46,24,16,16,0.2,5,0.2,1x16,242,default,baseline,252.1713815586668,246.3110646969114
population_size,population_16,46,24,17,16,0.2,5,0.2,1x16,242,default,baseline,252.26398226385675,249.07489797628503
population_size,population_16,46,24,18,16,0.2,5,0.2,1x16,242,default,baseline,254.90151655665653,251.1441157712228
population_size,population_16,46,24,19,16,0.2,5,0.2,1x16,242,default,baseline,256.00273771720595,252.48450796506376
population_size,population_16,46,24,20,16,0.2,5,0.2,1x16,242,default,baseline,256.00273771720595,253.73738064359287
population_size,population_16,46,24,21,16,0.2,5,0.2,1x16,242,default,baseline,256.00273771720595,253.6148709886811
population_size,population_16,46,24,22,16,0.2,5,0.2,1x16,242,default,baseline,256.2887695477716,254.79910636753132
population_size,population_16,46,24,23,16,0.2,5,0.2,1x16,242,default,baseline,257.41025139546076,254.59415176798757
population_size,population_16,46,24,24,16,0.2,5,0.2,1x16,242,default,baseline,257.7308945303985,255.06526958469084
population_size,population_24,42,24,0,24,0.2,5,0.2,1x16,242,default,baseline,174.64691605755775,117.574175212198
population_size,population_24,42,24,1,24,0.2,5,0.2,1x16,242,default,baseline,174.83249637315365,147.48209205351827
population_size,population_24,42,24,2,24,0.2,5,0.2,1x16,242,default,baseline,190.46792322088348,162.81327543398376
population_size,population_24,42,24,3,24,0.2,5,0.2,1x16,242,default,baseline,191.53221070631974,167.3817710740167
population_size,population_24,42,24,4,24,0.2,5,0.2,1x16,242,default,baseline,191.53221070631974,167.0154590435246
population_size,population_24,42,24,5,24,0.2,5,0.2,1x16,242,default,baseline,191.55960368665382,174.03785213637778
population_size,population_24,42,24,6,24,0.2,5,0.2,1x16,242,default,baseline,197.515594045777,182.6067379109683
population_size,population_24,42,24,7,24,0.2,5,0.2,1x16,242,default,baseline,202.0141704399234,193.35686995383648
population_size,population_24,42,24,8,24,0.2,5,0.2,1x16,242,default,baseline,214.05956409035213,199.21805791485303
population_size,population_24,42,24,9,24,0.2,5,0.2,1x16,242,default,baseline,224.65385609761506,205.59423110569807
population_size,population_24,42,24,10,24,0.2,5,0.2,1x16,242,default,baseline,227.98443395563586,216.37931290439494
population_size,population_24,42,24,11,24,0.2,5,0.2,1x16,242,default,baseline,230.8979070533619,223.7945563893503
population_size,population_24,42,24,12,24,0.2,5,0.2,1x16,242,default,baseline,241.19216793612395,228.66412384970667
population_size,population_24,42,24,13,24,0.2,5,0.2,1x16,242,default,baseline,245.13635200501403,234.65808483638048
population_size,population_24,42,24,14,24,0.2,5,0.2,1x16,242,default,baseline,250.6273971945889,241.76117569602147
population_size,population_24,42,24,15,24,0.2,5,0.2,1x16,242,default,baseline,252.35306156314985,245.38026362587644
population_size,population_24,42,24,16,24,0.2,5,0.2,1x16,242,default,baseline,256.1086126268527,249.3361979009159
population_size,population_24,42,24,17,24,0.2,5,0.2,1x16,242,default,baseline,257.64548139178197,252.28475303456207
population_size,population_24,42,24,18,24,0.2,5,0.2,1x16,242,default,baseline,257.8211718953836,254.0052154097092
population_size,population_24,42,24,19,24,0.2,5,0.2,1x16,242,default,baseline,259.0500685520476,255.06984409201596
population_size,population_24,42,24,20,24,0.2,5,0.2,1x16,242,default,baseline,259.80481666327455,256.7772171307326
population_size,population_24,42,24,21,24,0.2,5,0.2,1x16,242,default,baseline,260.7466383975867,256.4964271048644
population_size,population_24,42,24,22,24,0.2,5,0.2,1x16,242,default,baseline,260.7466383975867,257.4169182523807
population_size,population_24,42,24,23,24,0.2,5,0.2,1x16,242,default,baseline,260.7859453258971,258.7387887580598
population_size,population_24,42,24,24,24,0.2,5,0.2,1x16,242,default,baseline,260.7859453258971,258.7121982518396
population_size,population_24,43,24,0,24,0.2,5,0.2,1x16,242,default,baseline,173.15606138289232,125.20003756259014
population_size,population_24,43,24,1,24,0.2,5,0.2,1x16,242,default,baseline,173.15606138289232,145.00615456907983
population_size,population_24,43,24,2,24,0.2,5,0.2,1x16,242,default,baseline,190.23411664622645,149.70573258127123
population_size,population_24,43,24,3,24,0.2,5,0.2,1x16,242,default,baseline,190.23411664622645,158.3664153564874
population_size,population_24,43,24,4,24,0.2,5,0.2,1x16,242,default,baseline,190.23411664622645,161.22185157120876
population_size,population_24,43,24,5,24,0.2,5,0.2,1x16,242,default,baseline,202.26147285329904,176.0158079545581
population_size,population_24,43,24,6,24,0.2,5,0.2,1x16,242,default,baseline,208.40087963221652,181.61670351528278
population_size,population_24,43,24,7,24,0.2,5,0.2,1x16,242,default,baseline,216.26354266229328,187.20393061740387
population_size,population_24,43,24,8,24,0.2,5,0.2,1x16,242,default,baseline,227.7463371537497,202.5008326385134
population_size,population_24,43,24,9,24,0.2,5,0.2,1x16,242,default,baseline,231.97676754162342,207.70475110656966
population_size,population_24,43,24,10,24,0.2,5,0.2,1x16,242,default,baseline,236.53350021908082,216.7208837130913
population_size,population_24,43,24,11,24,0.2,5,0.2,1x16,242,default,baseline,242.07865594394264,226.58757497979275
population_size,population_24,43,24,12,24,0.2,5,0.2,1x16,242,default,baseline,248.7311489377975,232.15816345564266
population_size,population_24,43,24,13,24,0.2,5,0.2,1x16,242,default,baseline,250.21046359843348,240.8237346679773
population_size,population_24,43,24,14,24,0.2,5,0.2,1x16,242,default,baseline,251.10032322667533,244.9831415628095
population_size,population_24,43,24,15,24,0.2,5,0.2,1x16,242,default,baseline,252.10309352388194,248.00617439011862
population_size,population_24,43,24,16,24,0.2,5,0.2,1x16,242,default,baseline,254.70994244677922,248.149600519139
population_size,population_24,43,24,17,24,0.2,5,0.2,1x16,242,default,baseline,256.9849747768141,252.15165631092114
population_size,population_24,43,24,18,24,0.2,5,0.2,1x16,242,default,baseline,258.0737919370853,254.06788061744305
population_size,population_24,43,24,19,24,0.2,5,0.2,1x16,242,default,baseline,259.0183432477086,255.63552714249363
population_size,population_24,43,24,20,24,0.2,5,0.2,1x16,242,default,baseline,260.73581509711005,256.14761643605715
population_size,population_24,43,24,21,24,0.2,5,0.2,1x16,242,default,baseline,260.73581509711005,257.3126595877149
population_size,population_24,43,24,22,24,0.2,5,0.2,1x16,242,default,baseline,260.9133545666442,256.5828960182517
population_size,population_24,43,24,23,24,0.2,5,0.2,1x16,242,default,baseline,260.91469258386996,257.6224580818121
population_size,population_24,43,24,24,24,0.2,5,0.2,1x16,242,default,baseline,262.40637145539915,258.6988078499174
population_size,population_24,44,24,0,24,0.2,5,0.2,1x16,242,default,baseline,175.29002860123632,118.70932781864649
population_size,population_24,44,24,1,24,0.2,5,0.2,1x16,242,default,baseline,175.29002860123632,153.45782619333588
population_size,population_24,44,24,2,24,0.2,5,0.2,1x16,242,default,baseline,177.25258407458145,162.43873969071217
population_size,population_24,44,24,3,24,0.2,5,0.2,1x16,242,default,baseline,180.37632666599148,169.65237723520843
population_size,population_24,44,24,4,24,0.2,5,0.2,1x16,242,default,baseline,183.12914246251705,176.20889214296736
population_size,population_24,44,24,5,24,0.2,5,0.2,1x16,242,default,baseline,189.36459387671096,179.38334953838498
population_size,population_24,44,24,6,24,0.2,5,0.2,1x16,242,default,baseline,190.7122188124414,183.80600790729886
population_size,population_24,44,24,7,24,0.2,5,0.2,1x16,242,default,baseline,203.50405043208508,186.85230571740956
population_size,population_24,44,24,8,24,0.2,5,0.2,1x16,242,default,baseline,220.0579974352833,196.58333985655136
population_size,population_24,44,24,9,24,0.2,5,0.2,1x16,242,default,baseline,226.73718476833574,207.64273995032053
population_size,population_24,44,24,10,24,0.2,5,0.2,1x16,242,default,baseline,230.27092973495118,218.74281172927567
population_size,population_24,44,24,11,24,0.2,5,0.2,1x16,242,default,baseline,243.8007856665388,224.8956075565009
population_size,population_24,44,24,12,24,0.2,5,0.2,1x16,242,default,baseline,245.5920179602599,233.07722501493217
population_size,population_24,44,24,13,24,0.2,5,0.2,1x16,242,default,baseline,252.7996915282377,239.45603694054125
population_size,population_24,44,24,14,24,0.2,5,0.2,1x16,242,default,baseline,252.7996915282377,243.6930134451712
population_size,population_24,44,24,15,24,0.2,5,0.2,1x16,242,default,baseline,255.71228057262607,245.8463650616956
population_size,population_24,44,24,16,24,0.2,5,0.2,1x16,242,default,baseline,255.71228057262607,250.35169391193855
population_size,population_24,44,24,17,24,0.2,5,0.2,1x16,242,default,baseline,259.07577725376655,252.0435771466422
population_size,population_24,44,24,18,24,0.2,5,0.2,1x16,242,default,baseline,261.62571170207525,256.60366647845757
population_size,population_24,44,24,19,24,0.2,5,0.2,1x16,242,default,baseline,261.62571170207525,256.88777313078424
population_size,population_24,44,24,20,24,0.2,5,0.2,1x16,242,default,baseline,261.85299014730526,258.0381795600852
population_size,population_24,44,24,21,24,0.2,5,0.2,1x16,242,default,baseline,262.64313725159695,259.7880064245203
population_size,population_24,44,24,22,24,0.2,5,0.2,1x16,242,default,baseline,262.7010355147668,259.9972507298839
population_size,population_24,44,24,23,24,0.2,5,0.2,1x16,242,default,baseline,262.7010355147668,259.90195107943583
population_size,population_24,44,24,24,24,0.2,5,0.2,1x16,242,default,baseline,262.7010355147668,260.1107337689271
population_size,population_24,45,24,0,24,0.2,5,0.2,1x16,242,default,baseline,176.01205572940387,133.8578391529485
population_size,population_24,45,24,1,24,0.2,5,0.2,1x16,242,default,baseline,177.11417559536142,146.81061564669724
population_size,population_24,45,24,2,24,0.2,5,0.2,1x16,242,default,baseline,178.24047396957593,166.65943481397923
population_size,population_24,45,24,3,24,0.2,5,0.2,1x16,242,default,baseline,178.24047396957593,173.9829218995575
population_size,population_24,45,24,4,24,0.2,5,0.2,1x16,242,default,baseline,191.22402390591023,175.31268498054794
population_size,population_24,45,24,5,24,0.2,5,0.2,1x16,242,default,baseline,195.36807577154008,180.6137783396733
population_size,population_24,45,24,6,24,0.2,5,0.2,1x16,242,default,baseline,201.80223314970164,185.5699285289824
population_size,population_24,45,24,7,24,0.2,5,0.2,1x16,242,default,baseline,220.2697442727861,194.07683219667285
population_size,population_24,45,24,8,24,0.2,5,0.2,1x16,242,default,baseline,232.91381617161616,205.7681845572512
population_size,population_24,45,24,9,24,0.2,5,0.2,1x16,242,default,baseline,232.91381617161616,211.903946123394
population_size,population_24,45,24,10,24,0.2,5,0.2,1x16,242,default,baseline,237.1518187196662,219.6737387760712
population_size,population_24,45,24,11,24,0.2,5,0.2,1x16,242,default,baseline,241.1771352247388,226.58584259300542
population_size,population_24,45,24,12,24,0.2,5,0.2,1x16,242,default,baseline,247.08349963341095,234.94552800156512
population_size,population_24,45,24,13,24,0.2,5,0.2,1x16,242,default,baseline,251.52026450054166,239.69904253934502
population_size,population_24,45,24,14,24,0.2,5,0.2,1x16,242,default,baseline,251.5875947851955,242.9247944991633
population_size,population_24,45,24,15,24,0.2,5,0.2,1x16,242,default,baseline,254.79695369047192,245.77940282154543
population_size,population_24,45,24,16,24,0.2,5,0.2,1x16,242,default,baseline,257.05327491310294,250.067021815552
population_size,population_24,45,24,17,24,0.2,5,0.2,1x16,242,default,baseline,257.2923169645903,252.83705077789486
population_size,population_24,45,24,18,24,0.2,5,0.2,1x16,242,default,baseline,260.91098467664585,254.6013439937583
population_size,population_24,45,24,19,24,0.2,5,0.2,1x16,242,default,baseline,262.10330933062824,257.245592604403
population_size,population_24,45,24,20,24,0.2,5,0.2,1x16,242,default,baseline,262.10330933062824,258.8891453226726
population_size,population_24,45,24,21,24,0.2,5,0.2,1x16,242,default,baseline,262.645576338751,259.79251838003705
population_size,population_24,45,24,22,24,0.2,5,0.2,1x16,242,default,baseline,263.2063365436783,259.7083460160726
population_size,population_24,45,24,23,24,0.2,5,0.2,1x16,242,default,baseline,263.2063365436783,259.5803310690356
population_size,population_24,45,24,24,24,0.2,5,0.2,1x16,242,default,baseline,263.2063365436783,260.93825660790884
population_size,population_24,46,24,0,24,0.2,5,0.2,1x16,242,default,baseline,171.4800659643133,121.65757052125952
population_size,population_24,46,24,1,24,0.2,5,0.2,1x16,242,default,baseline,173.25196680253694,135.36155714495325
population_size,population_24,46,24,2,24,0.2,5,0.2,1x16,242,default,baseline,173.6937816852244,147.9985429040181
population_size,population_24,46,24,3,24,0.2,5,0.2,1x16,242,default,baseline,185.1301264111384,165.99710310492037
population_size,population_24,46,24,4,24,0.2,5,0.2,1x16,242,default,baseline,203.14325231499893,175.0499901915831
population_size,population_24,46,24,5,24,0.2,5,0.2,1x16,242,default,baseline,217.59997955258262,184.39808507116769
population_size,population_24,46,24,6,24,0.2,5,0.2,1x16,242,default,baseline,217.59997955258262,191.3025426981479
population_size,population_24,46,24,7,24,0.2,5,0.2,1x16,242,default,baseline,220.7504636324909,195.32160181271232
population_size,population_24,46,24,8,24,0.2,5,0.2,1x16,242,default,baseline,224.62627372434815,202.1536253442864
population_size,population_24,46,24,9,24,0.2,5,0.2,1x16,242,default,baseline,241.62520668228498,212.22874357485875
population_size,population_24,46,24,10,24,0.2,5,0.2,1x16,242,default,baseline,241.62520668228498,223.17053444164466
population_size,population_24,46,24,11,24,0.2,5,0.2,1x16,242,default,baseline,244.0027390923201,232.39816389068187
population_size,population_24,46,24,12,24,0.2,5,0.2,1x16,242,default,baseline,248.39679509235577,242.3301898795033
population_size,population_24,46,24,13,24,0.2,5,0.2,1x16,242,default,baseline,249.02315908223812,244.09623304672013
population_size,population_24,46,24,14,24,0.2,5,0.2,1x16,242,default,baseline,249.3015517114191,245.64429704247712
population_size,population_24,46,24,15,24,0.2,5,0.2,1x16,242,default,baseline,250.20845502874153,246.36911172905627
population_size,population_24,46,24,16,24,0.2,5,0.2,1x16,242,default,baseline,252.18033960873677,247.07557280168507
population_size,population_24,46,24,17,24,0.2,5,0.2,1x16,242,default,baseline,252.87092328985455,249.43170723527928
population_size,population_24,46,24,18,24,0.2,5,0.2,1x16,242,default,baseline,253.95203468927116,251.23871614717322
population_size,population_24,46,24,19,24,0.2,5,0.2,1x16,242,default,baseline,254.7059102862277,251.91688347783312
population_size,population_24,46,24,20,24,0.2,5,0.2,1x16,242,default,baseline,255.8322445375502,252.2439837455639
population_size,population_24,46,24,21,24,0.2,5,0.2,1x16,242,default,baseline,255.8322445375502,252.77151805606013
population_size,population_24,46,24,22,24,0.2,5,0.2,1x16,242,default,baseline,255.8322445375502,252.44644061916998
population_size,population_24,46,24,23,24,0.2,5,0.2,1x16,242,default,baseline,258.21269277482367,254.26204985309468
population_size,population_24,46,24,24,24,0.2,5,0.2,1x16,242,default,baseline,258.21269277482367,254.05483192635634
population_size,population_32,42,24,0,32,0.2,5,0.2,1x16,242,default,baseline,174.64691605755775,119.02134192578188
population_size,population_32,42,24,1,32,0.2,5,0.2,1x16,242,default,baseline,182.94176560623265,147.26005920286963
population_size,population_32,42,24,2,32,0.2,5,0.2,1x16,242,default,baseline,182.94176560623265,160.4558449887109
population_size,population_32,42,24,3,32,0.2,5,0.2,1x16,242,default,baseline,182.94176560623265,154.1825588504188
population_size,population_32,42,24,4,32,0.2,5,0.2,1x16,242,default,baseline,193.46933951428412,166.43098726272558
population_size,population_32,42,24,5,32,0.2,5,0.2,1x16,242,default,baseline,194.9447928987487,170.90901146549294
population_size,population_32,42,24,6,32,0.2,5,0.2,1x16,242,default,baseline,203.85819118724623,178.67112637171314
population_size,population_32,42,24,7,32,0.2,5,0.2,1x16,242,default,baseline,211.83348151452873,183.84035318146857
population_size,population_32,42,24,8,32,0.2,5,0.2,1x16,242,default,baseline,220.34191134446007,190.8247712240053
population_size,population_32,42,24,9,32,0.2,5,0.2,1x16,242,default,baseline,232.94847640519987,198.2989206434723
population_size,population_32,42,24,10,32,0.2,5,0.2,1x16,242,default,baseline,232.94847640519987,198.01621013463432
population_size,population_32,42,24,11,32,0.2,5,0.2,1x16,242,default,baseline,234.73245326711657,210.95516648766443
population_size,population_32,42,24,12,32,0.2,5,0.2,1x16,242,default,baseline,241.36788778380136,219.4955960819027
population_size,population_32,42,24,13,32,0.2,5,0.2,1x16,242,default,baseline,245.28523453366387,226.98349245896847
population_size,population_32,42,24,14,32,0.2,5,0.2,1x16,242,default,baseline,245.9876061589814,231.50068357124496
population_size,population_32,42,24,15,32,0.2,5,0.2,1x16,242,default,baseline,250.53069662885963,238.39696180678902
population_size,population_32,42,24,16,32,0.2,5,0.2,1x16,242,default,baseline,254.40238161419737,243.8277104372778
population_size,population_32,42,24,17,32,0.2,5,0.2,1x16,242,default,baseline,255.5914197305619,248.13652782387285
population_size,population_32,42,24,18,32,0.2,5,0.2,1x16,242,default,baseline,259.12224983106904,250.06397464173455
population_size,population_32,42,24,19,32,0.2,5,0.2,1x16,242,default,baseline,259.1290168636667,251.9095823594866
population_size,population_32,42,24,20,32,0.2,5,0.2,1x16,242,default,baseline,259.29942788510124,255.84818252283713
population_size,population_32,42,24,21,32,0.2,5,0.2,1x16,242,default,baseline,260.11809842414084,256.3930234016896
population_size,population_32,42,24,22,32,0.2,5,0.2,1x16,242,default,baseline,261.1340868959493,256.94734270990705
population_size,population_32,42,24,23,32,0.2,5,0.2,1x16,242,default,baseline,263.37026670597083,256.6066412514183
population_size,population_32,42,24,24,32,0.2,5,0.2,1x16,242,default,baseline,263.37026670597083,258.04078966959344
population_size,population_32,43,24,0,32,0.2,5,0.2,1x16,242,default,baseline,173.15606138289232,126.6759059495475
population_size,population_32,43,24,1,32,0.2,5,0.2,1x16,242,default,baseline,175.27484592604856,153.2068621598744
population_size,population_32,43,24,2,32,0.2,5,0.2,1x16,242,default,baseline,177.9287536216116,157.18176773270352
population_size,population_32,43,24,3,32,0.2,5,0.2,1x16,242,default,baseline,190.15588997561213,161.52431154986942
population_size,population_32,43,24,4,32,0.2,5,0.2,1x16,242,default,baseline,194.18022654818208,171.80227786462558
population_size,population_32,43,24,5,32,0.2,5,0.2,1x16,242,default,baseline,207.70025090865911,172.66503073228273
population_size,population_32,43,24,6,32,0.2,5,0.2,1x16,242,default,baseline,223.47601112272594,178.02890669989202
population_size,population_32,43,24,7,32,0.2,5,0.2,1x16,242,default,baseline,225.42388442733608,197.8512678452875
population_size,population_32,43,24,8,32,0.2,5,0.2,1x16,242,default,baseline,234.6188127089307,207.60471087442954
population_size,population_32,43,24,9,32,0.2,5,0.2,1x16,242,default,baseline,234.6188127089307,215.0509428977246
population_size,population_32,43,24,10,32,0.2,5,0.2,1x16,242,default,baseline,239.0404108251272,226.25151185308164
population_size,population_32,43,24,11,32,0.2,5,0.2,1x16,242,default,baseline,246.09092429160785,233.19609231851462
population_size,population_32,43,24,12,32,0.2,5,0.2,1x16,242,default,baseline,247.52484068332245,238.58882275743812
population_size,population_32,43,24,13,32,0.2,5,0.2,1x16,242,default,baseline,253.3091004223917,242.86483200526624
population_size,population_32,43,24,14,32,0.2,5,0.2,1x16,242,default,baseline,257.08101476998985,245.92802835991353
population_size,population_32,43,24,15,32,0.2,5,0.2,1x16,242,default,baseline,257.08101476998985,250.89734155509927
population_size,population_32,43,24,16,32,0.2,5,0.2,1x16,242,default,baseline,258.76757589933743,252.61864753351387
population_size,population_32,43,24,17,32,0.2,5,0.2,1x16,242,default,baseline,259.5482072197383,254.25063685234838
population_size,population_32,43,24,18,32,0.2,5,0.2,1x16,242,default,baseline,261.23841835753507,255.68740180313443
population_size,population_32,43,24,19,32,0.2,5,0.2,1x16,242,default,baseline,261.23841835753507,257.5407089299882
population_size,population_32,43,24,20,32,0.2,5,0.2,1x16,242,default,baseline,261.90083244415484,257.67386185808954
population_size,population_32,43,24,21,32,0.2,5,0.2,1x16,242,default,baseline,262.0612684398146,259.2369451928962
population_size,population_32,43,24,22,32,0.2,5,0.2,1x16,242,default,baseline,263.7759028725774,259.4212171527979
population_size,population_32,43,24,23,32,0.2,5,0.2,1x16,242,default,baseline,263.7759028725774,259.69642668729625
population_size,population_32,43,24,24,32,0.2,5,0.2,1x16,242,default,baseline,263.7759028725774,260.3913097488676
population_size,population_32,44,24,0,32,0.2,5,0.2,1x16,242,default,baseline,175.29002860123632,118.81071684382427
population_size,population_32,44,24,1,32,0.2,5,0.2,1x16,242,default,baseline,178.52276575577883,149.86364652118442
population_size,population_32,44,24,2,32,0.2,5,0.2,1x16,242,default,baseline,179.09699952293192,148.06357716574604
population_size,population_32,44,24,3,32,0.2,5,0.2,1x16,242,default,baseline,183.45806153203353,161.1206932075807
population_size,population_32,44,24,4,32,0.2,5,0.2,1x16,242,default,baseline,190.5358535339966,171.60697135247113
population_size,population_32,44,24,5,32,0.2,5,0.2,1x16,242,default,baseline,191.43672922730104,179.25635079147412
population_size,population_32,44,24,6,32,0.2,5,0.2,1x16,242,default,baseline,208.04142723192214,183.18687741639312
population_size,population_32,44,24,7,32,0.2,5,0.2,1x16,242,default,baseline,225.26097296942643,189.00195876361028
population_size,population_32,44,24,8,32,0.2,5,0.2,1x16,242,default,baseline,225.26097296942643,201.74127714547762
population_size,population_32,44,24,9,32,0.2,5,0.2,1x16,242,default,baseline,229.83294604884765,203.45639493931978
